study_ID,author_first,year,extracted,order,family,species,species_OTL,resistance,origin,setting,life_stage,sex,mass_g,lon,lat,trt_temp,exposed,strain,genotype,strain_name,dose_ZE_ml,Bd,time_post_days,bio_hier,trait,response,trait_unit,trait_value,notes,title,ref
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,3.02,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,168290,30,Tissue,Reproduction,Ovary area,mm,2.355,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,4.01,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,339465,30,Tissue,Reproduction,Ovary area,mm,15.247,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,5.78,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,446404,28,Tissue,Reproduction,Ovary area,mm,29.662,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,4.41,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,707072,32,Tissue,Reproduction,Ovary area,mm,17.449,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,2.88,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,1254565,28,Tissue,Reproduction,Ovary area,mm,3.242,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,4.09,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,1662160,29,Tissue,Reproduction,Ovary area,mm,9.987,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,3.54,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,87,Tissue,Reproduction,Ovary area,mm,17.181,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,3.32,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,87,Tissue,Reproduction,Ovary area,mm,2.798,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,4.27,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,88,Tissue,Reproduction,Ovary area,mm,1.526,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,5.19,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,89,Tissue,Reproduction,Ovary area,mm,38.519,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,6.7,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,119857,46,Tissue,Reproduction,Ovary area,mm,43.498,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,4.28,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,147473,48,Tissue,Reproduction,Ovary area,mm,0.868,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,4.11,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,1366742,42,Tissue,Reproduction,Ovary area,mm,31.872,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,6.96,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,86,Tissue,Reproduction,Ovary area,mm,28.831,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,5.46,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,87,Tissue,Reproduction,Ovary area,mm,17.547,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,6.41,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,87,Tissue,Reproduction,Ovary area,mm,8.551,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,4.67,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,89,Tissue,Reproduction,Ovary area,mm,11.338,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,4.43,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,562288,23,Tissue,Reproduction,Ovary area,mm,2.759,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,3.65,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,620529,28,Tissue,Reproduction,Ovary area,mm,25.861,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,2.18,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,692329,29,Tissue,Reproduction,Ovary area,mm,3.072,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,3.63,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,760892,24,Tissue,Reproduction,Ovary area,mm,1.311,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,3.61,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,830377,30,Tissue,Reproduction,Ovary area,mm,17.029,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,4.73,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,87,Tissue,Reproduction,Ovary area,mm,11.159,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,5.06,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,87,Tissue,Reproduction,Ovary area,mm,24.125,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,4,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,88,Tissue,Reproduction,Ovary area,mm,51.254,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,5.68,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,88,Tissue,Reproduction,Ovary area,mm,26.06,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,3.02,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,89,Tissue,Reproduction,Ovary area,mm,15.121,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,1.7,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,57869,33,Tissue,Reproduction,Ovary area,mm,5.033,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,3.58,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,89662,45,Tissue,Reproduction,Ovary area,mm,18.826,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,2.03,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,132004,39,Tissue,Reproduction,Ovary area,mm,3.456,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,2.27,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,469253,36,Tissue,Reproduction,Ovary area,mm,4.683,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,3.59,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,6211433,30,Tissue,Reproduction,Ovary area,mm,14.961,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,4.31,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,87,Tissue,Reproduction,Ovary area,mm,15.212,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,6.63,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,88,Tissue,Reproduction,Ovary area,mm,53.049,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,4.16,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,89,Tissue,Reproduction,Ovary area,mm,23.796,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,5.43,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,81655,28,Tissue,Reproduction,Ovary area,mm,61.639,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,5.37,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,100204,28,Tissue,Reproduction,Ovary area,mm,18.883,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,3.02,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,168290,30,Tissue,Reproduction,Ovary area,mm,3.052,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,4.01,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,339465,30,Tissue,Reproduction,Ovary area,mm,13.642,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,5.78,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,446404,28,Tissue,Reproduction,Ovary area,mm,35.009,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,4.41,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,707072,32,Tissue,Reproduction,Ovary area,mm,1.589,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,2.88,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,1254565,28,Tissue,Reproduction,Ovary area,mm,2.385,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,4.09,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,1662160,29,Tissue,Reproduction,Ovary area,mm,6.156,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,3.54,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,87,Tissue,Reproduction,Ovary area,mm,14.386,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,3.32,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,87,Tissue,Reproduction,Ovary area,mm,2.217,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,4.27,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,88,Tissue,Reproduction,Ovary area,mm,1.296,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,5.19,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,89,Tissue,Reproduction,Ovary area,mm,49.5,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,6.7,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,119857,46,Tissue,Reproduction,Ovary area,mm,32.9,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,4.28,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,147473,48,Tissue,Reproduction,Ovary area,mm,0.552,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,4.11,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,1366742,42,Tissue,Reproduction,Ovary area,mm,29.319,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,6.96,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,86,Tissue,Reproduction,Ovary area,mm,31.479,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,5.46,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,87,Tissue,Reproduction,Ovary area,mm,10.396,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,6.41,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,87,Tissue,Reproduction,Ovary area,mm,9.491,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,4.67,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,89,Tissue,Reproduction,Ovary area,mm,9.575,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,4.43,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,562288,23,Tissue,Reproduction,Ovary area,mm,2.09,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,3.65,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,620529,28,Tissue,Reproduction,Ovary area,mm,16.351,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,2.18,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,692329,29,Tissue,Reproduction,Ovary area,mm,2.599,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,3.63,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,760892,24,Tissue,Reproduction,Ovary area,mm,1.087,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,3.61,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,830377,30,Tissue,Reproduction,Ovary area,mm,18.83,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,4.73,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,87,Tissue,Reproduction,Ovary area,mm,9.875,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,5.06,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,87,Tissue,Reproduction,Ovary area,mm,25.179,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,4,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,88,Tissue,Reproduction,Ovary area,mm,62.614,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,5.68,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,88,Tissue,Reproduction,Ovary area,mm,17.028,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,3.02,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,89,Tissue,Reproduction,Ovary area,mm,19.967,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,1.7,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,57869,33,Tissue,Reproduction,Ovary area,mm,5.753,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,3.58,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,89662,45,Tissue,Reproduction,Ovary area,mm,21.09,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,2.03,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,132004,39,Tissue,Reproduction,Ovary area,mm,2.554,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,2.27,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,469253,36,Tissue,Reproduction,Ovary area,mm,3.326,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,3.59,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,6211433,30,Tissue,Reproduction,Ovary area,mm,11.084,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,4.31,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,87,Tissue,Reproduction,Ovary area,mm,14.235,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,6.63,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,88,Tissue,Reproduction,Ovary area,mm,52.997,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,5.43,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,81655,28,Tissue,Reproduction,Ovary area,mm,71.852,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,5.37,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,100204,28,Tissue,Reproduction,Ovary area,mm,12.583,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,3.02,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,168290,30,Tissue,Reproduction,Ovary area,mm,3.137,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,4.01,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,339465,30,Tissue,Reproduction,Ovary area,mm,11.298,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,5.78,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,446404,28,Tissue,Reproduction,Ovary area,mm,44.929,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,4.41,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,707072,32,Tissue,Reproduction,Ovary area,mm,3.168,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,2.88,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,1254565,28,Tissue,Reproduction,Ovary area,mm,1.445,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,4.09,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,1662160,29,Tissue,Reproduction,Ovary area,mm,5.045,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,3.54,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,87,Tissue,Reproduction,Ovary area,mm,8.851,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,3.32,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,87,Tissue,Reproduction,Ovary area,mm,1.7,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,4.27,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,88,Tissue,Reproduction,Ovary area,mm,1.79,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,5.19,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,89,Tissue,Reproduction,Ovary area,mm,57.858,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,6.7,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,119857,46,Tissue,Reproduction,Ovary area,mm,61.976,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,4.28,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,147473,48,Tissue,Reproduction,Ovary area,mm,0.282,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,4.11,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,1366742,42,Tissue,Reproduction,Ovary area,mm,7.833,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,6.96,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,86,Tissue,Reproduction,Ovary area,mm,36.307,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,5.46,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,87,Tissue,Reproduction,Ovary area,mm,7.561,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,6.41,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,87,Tissue,Reproduction,Ovary area,mm,3.945,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,4.67,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,89,Tissue,Reproduction,Ovary area,mm,7.657,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,4.43,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,562288,23,Tissue,Reproduction,Ovary area,mm,1.274,,,
